observationLevels[BLOCK]	observationLevels[BLOCK>PLOT>PLANT]	observationLevels[BLOCK>PLOT]	observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	NB_SHOOT_II_PLANT	NB_NCP_PLANT	NB_INFLO_NCP_PLANT	NB_SHOOTS_SPURS_PLANT	NB_SHOOT_ALL_M2	NB_INFLO_II_PLANT	FERT_SHOOT_II	NB_INFLO_SPURS_PLANT	FERT_SPURS	NB_SHOOT_I_PLANT	HS_Tmax_B02_15FB	BUD_DATE	FERT_PRIM	FERT_NCP	DOY_BUD	FERT_SHOOT_I	NB_SHOOT_ALL_PLANT	FERT_GLOB	NB_SHOOT_I_M2	NB_INFLO_ALL_PLANT	NB_INFLO_I_PLANT
3	26615.33	26615	2992446-2009	gnpis.lot:'0068E'	25	33	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA									0												
3	26615.33	26615	2992446-2009	gnpis.lot:'0068E'	25	33	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA							0.6666667														
3	26615.33	26615	2992446-2009	gnpis.lot:'0068E'	25	33	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA														0							
3	26615.33	26615	2992446-2009	gnpis.lot:'0068E'	25	33	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																		1.8636364			
3	26615.33	26615	2992446-2009	gnpis.lot:'0068E'	25	33	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA													2.7333333								
3	26615.33	26615	2992446-2009	gnpis.lot:'0068E'	25	33	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA																			7.2727275		
3	26615.33	26615	2992446-2009	gnpis.lot:'0068E'	25	33	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NVUUpLUA==	Riesling*Gewurztraminer0068E	41207Col0068E	2009	NA					10.666667																
2	26341.25	26341	2994240-2008	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2008	NA												2008-04-24									
2	26341.25	26341	2994240-2008	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2008	NA															115						
2	26341.25	26341	2994240-2008	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2008	NA											618.5										
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA												2009-04-12									
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA															102.438311688311						
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA											477.7										
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA										11											
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA				2																	
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA	2																				
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA		0																			
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA																					18
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA								2													
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA						3															
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA			0																		
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA																				23	
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA																1.6363636					
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA																	15				
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA									1												
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA							1.5														
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA														DM							
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA																		1.5333333			
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA													2.090909								
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA																			5.3333335		
2	26341.25	26341	2994240-2009	gnpis.lot:'0020E'	16	25	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzEyR0VPTw==	Riesling*Gewurztraminer0020E	41207Col0020E	2009	NA					7.2727275																
2	26609.20	26609	2994387-2008	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2008	NA												2008-04-24									
2	26609.20	26609	2994387-2008	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2008	NA															115.800790067718						
2	26609.20	26609	2994387-2008	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2008	NA											634.1										
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA												2009-04-13									
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA															103.205056179773						
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA											498.1										
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA										17											
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA				2																	
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA	0																				
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA		1																			
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA																					30
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA								0													
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA						0															
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA			0																		
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA																				30	
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA																1.7647059					
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA																	20				
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA									0												
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA							DM														
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA														0							
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA																		1.5			
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA													1.7647059								
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA																			8.242424		
2	26609.20	26609	2994387-2009	gnpis.lot:'0040E'	25	20	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0VNSzY5MQ==	Riesling*Gewurztraminer0040E	41207Col0040E	2009	NA					9.69697																
3	26254.30	26254	2991956-2006	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2006	NA												2006-04-23									
3	26254.30	26254	2991956-2006	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2006	NA															113.735099337748						
3	26254.30	26254	2991956-2006	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2006	NA											558.2										
3	26254.30	26254	2991956-2007	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2007	NA												2007-04-11									
3	26254.30	26254	2991956-2007	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2007	NA															101						
3	26254.30	26254	2991956-2007	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2007	NA											572.3										
3	26254.30	26254	2991956-2008	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2008	NA												2008-04-25									
3	26254.30	26254	2991956-2008	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2008	NA															116.658989598815						
3	26254.30	26254	2991956-2008	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2008	NA											651.8										
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA												2009-04-13									
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA															103.32						
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA											498.1										
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA										16											
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA				1																	
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA	3																				
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA		7																			
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA																					35
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA								2													
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA						5															
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA			0																		
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA																				42	
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA																2.1875					
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA																	27				
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA									2												
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA							1.6666666														
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA														0							
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA																		1.5555556			
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA													2.625								
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA																			7.757576		
3	26254.30	26254	2991956-2009	gnpis.lot:'0001E'	13	30	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyMkk2Qg==	Riesling*Gewurztraminer0001E	41207Col0001E	2009	NA					13.090909																
3	26343.28	26343	2992077-2006	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2006	NA												2006-04-23									
3	26343.28	26343	2992077-2006	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2006	NA															113.618421052626						
3	26343.28	26343	2992077-2006	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2006	NA											558.2										
3	26343.28	26343	2992077-2007	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2007	NA												2007-04-11									
3	26343.28	26343	2992077-2007	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2007	NA															101						
3	26343.28	26343	2992077-2007	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2007	NA											572.3										
3	26343.28	26343	2992077-2008	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2008	NA												2008-04-23									
3	26343.28	26343	2992077-2008	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2008	NA															114.490099009898						
3	26343.28	26343	2992077-2008	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2008	NA											601.6										
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA												2009-04-13									
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA															103.188976377955						
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA											498.1										
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA										12											
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA				2																	
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA	0																				
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA		5																			
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																					22
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA								1													
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA						0															
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA			0																		
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																				23	
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																1.8333334					
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																	19				
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA									0.5												
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA							DM														
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA														0							
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																		1.2105263			
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA													1.9166666								
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA																			5.818182		
3	26343.28	26343	2992077-2009	gnpis.lot:'0209E'	16	28	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzJGWFJJVA==	Riesling*Gewurztraminer0209E	41220Col0209E	2009	NA					9.212121																
1	26453.9	26453	2992227-2006	gnpis.lot:'0053E'	20	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2006	NA												2006-04-28									
1	26453.9	26453	2992227-2006	gnpis.lot:'0053E'	20	9	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1o1TUhEOA==	Riesling*Gewurztraminer0053E	41207Col0053E	2006	NA															118.137931034486						
