observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	Circum1	Height1	REP	Shoots3	Circum2	Syllep1	Height2
2889436-2004	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2004	2004-01-01T01:00:00Z	55.9						
2889436-2004	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2004	2004-12-01T01:00:00Z					146.78		
2889436-2004	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2004	2004-01-01T01:00:00Z		301.2					
2889436-2004	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2004	2004-12-01T01:00:00Z							824
2889436-2004	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2004	2004-01-01T01:00:00Z						35.53	
2889436-2004	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2004	2004-01-01T01:00:00Z			6				
2889436-2005	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2005	2005-05-01T02:00:00Z				8.4622809999999991			
2889436-2005	gnpis.lot:'661300263'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZZMDFSTQ==	661300263	661300263	2005	2005-05-01T02:00:00Z			6				
2889453-2004	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-01-01T01:00:00Z	56.74						
2889453-2004	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-12-01T01:00:00Z					144.28		
2889453-2004	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-01-01T01:00:00Z		264.39999999999998					
2889453-2004	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-12-01T01:00:00Z							762.4
2889453-2004	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-01-01T01:00:00Z						28.53	
2889453-2004	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2004	2004-12-01T01:00:00Z			6				
2889453-2005	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2005	2005-05-01T02:00:00Z				6.1851690000000001			
2889453-2005	gnpis.lot:'661300288'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tDSFM1Ug==	661300288	661300288	2005	2005-05-01T02:00:00Z			6				
2889484-2004	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-01-01T01:00:00Z	50.57						
2889484-2004	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-12-01T01:00:00Z					141.11000000000001		
2889484-2004	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-01-01T01:00:00Z		231.6					
2889484-2004	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-12-01T01:00:00Z							734
2889484-2004	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-01-01T01:00:00Z						25.19	
2889484-2004	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2004	2004-01-01T01:00:00Z			6				
2889484-2005	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2005	2005-05-01T02:00:00Z				7.9862760000000002			
2889484-2005	gnpis.lot:'661300328'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1IxT0gwUg==	661300328	661300328	2005	2005-05-01T02:00:00Z			6				
2889565-2004	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-01T01:00:00Z	58.57						
2889565-2004	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-01T01:00:00Z					167.78		
2889565-2004	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-01T01:00:00Z		303.10000000000002					
2889565-2004	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-01T01:00:00Z							879
2889565-2004	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-01-01T01:00:00Z						31.36	
2889565-2004	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2004	2004-12-01T01:00:00Z			6				
2889565-2005	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2005	2005-05-01T02:00:00Z				14.455204			
2889565-2005	gnpis.lot:'661300415'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0ZVWDlDWQ==	661300415	661300415	2005	2005-05-01T02:00:00Z			6				
2889604-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-01-01T01:00:00Z	55.57						
2889604-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-12-01T01:00:00Z					147.44999999999999		
2889604-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-01-01T01:00:00Z		282.2					
2889604-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-12-01T01:00:00Z							757.4
2889604-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-01-01T01:00:00Z						36.69	
2889604-2004	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2004	2004-12-01T01:00:00Z			6				
2889604-2005	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2005	2005-05-01T02:00:00Z				9.2416			
2889604-2005	gnpis.lot:'661300458'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0o4WFRBSQ==	661300458	661300458	2005	2005-05-01T02:00:00Z			6				
2889670-2004	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2004	2004-01-01T01:00:00Z	58.24						
2889670-2004	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2004	2004-12-01T01:00:00Z					165.28		
2889670-2004	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2004	2004-01-01T01:00:00Z		292.7					
2889670-2004	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2004	2004-12-01T01:00:00Z							815.5
2889670-2004	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2004	2004-01-01T01:00:00Z						28.19	
2889670-2004	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2004	2004-12-01T01:00:00Z			6				
2889670-2005	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2005	2005-05-01T02:00:00Z				11.377129000000002			
2889670-2005	gnpis.lot:'661300524'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1kyQVFaWg==	661300524	661300524	2005	2005-05-01T02:00:00Z			6				
2889518-2004	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z	64.900000000000006						
2889518-2004	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-12-01T01:00:00Z					158.11000000000001		
2889518-2004	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z		294.60000000000002					
2889518-2004	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-12-01T01:00:00Z							767.4
2889518-2004	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z						29.03	
2889518-2004	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2004	2004-01-01T01:00:00Z			6				
2889518-2005	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2005	2005-05-01T02:00:00Z				10.252803999999999			
2889518-2005	gnpis.lot:'661300365'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JVUlU5NA==	661300365	661300365	2005	2005-05-01T02:00:00Z			6				
2889558-2004	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-01-01T01:00:00Z	50.74						
2889558-2004	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-12-01T01:00:00Z					140.44999999999999		
2889558-2004	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-01-01T01:00:00Z		249.9					
2889558-2004	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-12-01T01:00:00Z							775.7
2889558-2004	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-01-01T01:00:00Z						30.86	
2889558-2004	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2004	2004-12-01T01:00:00Z			6				
2889558-2005	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2005	2005-05-01T02:00:00Z				11.553201			
2889558-2005	gnpis.lot:'661300407'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0hZTVZVWA==	661300407	661300407	2005	2005-05-01T02:00:00Z			6				
2889701-2004	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-01-01T01:00:00Z	58.07						
2889701-2004	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-12-01T01:00:00Z					124.78		
2889701-2004	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-01-01T01:00:00Z		282.2					
2889701-2004	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-12-01T01:00:00Z							727.2
2889701-2004	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-01-01T01:00:00Z						29.03	
2889701-2004	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2004	2004-12-01T01:00:00Z			6				
2889701-2005	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2005	2005-05-01T02:00:00Z				14.070001			
2889701-2005	gnpis.lot:'661300555'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzhPRDg4TA==	661300555	661300555	2005	2005-05-01T02:00:00Z			6				
2889501-2004	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-01-01T01:00:00Z	62.05						
2889501-2004	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-12-01T01:00:00Z					174.04		
2889501-2004	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-01-01T01:00:00Z		295.60000000000002					
2889501-2004	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-12-01T01:00:00Z							837.3
2889501-2004	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-01-01T01:00:00Z						36.51	
2889501-2004	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2004	2004-12-01T01:00:00Z			5				
2889501-2005	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2005	2005-05-01T02:00:00Z				16.801801000000001			
2889501-2005	gnpis.lot:'661300345'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1JZTlhWRQ==	661300345	661300345	2005	2005-05-01T02:00:00Z			5				
2889579-2004	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2004	2004-01-01T01:00:00Z	55.4						
2889579-2004	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2004	2004-12-01T01:00:00Z					158.11000000000001		
2889579-2004	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2004	2004-01-01T01:00:00Z		261.60000000000002					
2889579-2004	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2004	2004-12-01T01:00:00Z							809
2889579-2004	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2004	2004-01-01T01:00:00Z						37.36	
2889579-2004	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2004	2004-12-01T01:00:00Z			6				
2889579-2005	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2005	2005-05-01T02:00:00Z				9.8533209999999993			
2889579-2005	gnpis.lot:'661300430'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1dKQlFORw==	661300430	661300430	2005	2005-05-01T02:00:00Z			6				
2889674-2004	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2004	2004-01-01T01:00:00Z	64.900000000000006						
2889674-2004	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2004	2004-12-01T01:00:00Z					171.28		
2889674-2004	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2004	2004-01-01T01:00:00Z		300.39999999999998					
2889674-2004	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2004	2004-12-01T01:00:00Z							815.7
2889674-2004	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2004	2004-01-01T01:00:00Z						37.69	
2889674-2004	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2004	2004-01-01T01:00:00Z			6				
2889674-2005	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2005	2005-05-01T02:00:00Z				11.471769			
2889674-2005	gnpis.lot:'661300528'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1VYSlZVSQ==	661300528	661300528	2005	2005-05-01T02:00:00Z			6				
2889645-2004	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2004	2004-01-01T01:00:00Z	47.24						
2889645-2004	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2004	2004-12-01T01:00:00Z					92.61		
2889645-2004	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2004	2004-01-01T01:00:00Z		227.4					
2889645-2004	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2004	2004-12-01T01:00:00Z							594
2889645-2004	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2004	2004-01-01T01:00:00Z						18.690000000000001	
2889645-2004	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2004	2004-12-01T01:00:00Z			6				
2889645-2005	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2005	2005-05-01T02:00:00Z				7.7228409999999998			
2889645-2005	gnpis.lot:'661300499'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZKR0pXTg==	661300499	661300499	2005	2005-05-01T02:00:00Z			6				
2889715-2004	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2004	2004-01-01T01:00:00Z	54.57						
2889715-2004	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2004	2004-12-01T01:00:00Z					144.44999999999999		
2889715-2004	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2004	2004-01-01T01:00:00Z		233.6					
2889715-2004	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2004	2004-12-01T01:00:00Z							687
2889715-2004	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2004	2004-01-01T01:00:00Z						38.69	
2889715-2004	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2004	2004-12-01T01:00:00Z			6				
2889715-2005	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2005	2005-05-01T02:00:00Z				10.220809000000001			
2889715-2005	gnpis.lot:'661300570'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dVVjJBQw==	661300570	661300570	2005	2005-05-01T02:00:00Z			6				
2889705-2004	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2004	2004-01-01T01:00:00Z	61.07						
2889705-2004	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2004	2004-12-01T01:00:00Z					174.28		
2889705-2004	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2004	2004-01-01T01:00:00Z		294.89999999999998					
2889705-2004	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2004	2004-12-01T01:00:00Z							927.4
2889705-2004	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2004	2004-01-01T01:00:00Z						30.86	
2889705-2004	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2004	2004-12-01T01:00:00Z			6				
2889705-2005	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2005	2005-05-01T02:00:00Z				8.5263999999999989			
2889705-2005	gnpis.lot:'661300559'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1lWWDU3Rw==	661300559	661300559	2005	2005-05-01T02:00:00Z			6				
2889733-2004	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2004	2004-01-01T01:00:00Z	54.24						
2889733-2004	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2004	2004-12-01T01:00:00Z					133.94999999999999		
2889733-2004	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2004	2004-01-01T01:00:00Z		262.89999999999998					
2889733-2004	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2004	2004-12-01T01:00:00Z							715.7
2889733-2004	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2004	2004-01-01T01:00:00Z						26.19	
2889733-2004	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2004	2004-12-01T01:00:00Z			6				
2889733-2005	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2005	2005-05-01T02:00:00Z				10.233600999999998			
2889733-2005	gnpis.lot:'661300588'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0dFUENYTA==	661300588	661300588	2005	2005-05-01T02:00:00Z			6				
2889408-2004	gnpis.lot:'661300228'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pCQUoyWg==	661300228	661300228	2004	2004-01-01T01:00:00Z	51.47						
2889408-2004	gnpis.lot:'661300228'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pCQUoyWg==	661300228	661300228	2004	2004-12-01T01:00:00Z					135.97999999999999		
2889408-2004	gnpis.lot:'661300228'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pCQUoyWg==	661300228	661300228	2004	2004-01-01T01:00:00Z		262.7					
2889408-2004	gnpis.lot:'661300228'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pCQUoyWg==	661300228	661300228	2004	2004-12-01T01:00:00Z							688.1
2889408-2004	gnpis.lot:'661300228'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pCQUoyWg==	661300228	661300228	2004	2004-01-01T01:00:00Z						27.55	
2889408-2004	gnpis.lot:'661300228'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pCQUoyWg==	661300228	661300228	2004	2004-12-01T01:00:00Z			6				
2889408-2005	gnpis.lot:'661300228'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1pCQUoyWg==	661300228	661300228	2005	2005-05-01T02:00:00Z				10.227204			
