observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	REP	Syllep1	Height1	Height2	Shoots3	Circum1	Circum2	Budflush2
2889940-2004	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-12-01T01:00:00Z							125.79	
2889940-2004	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-01-01T01:00:00Z			266.5					
2889940-2004	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-12-01T01:00:00Z				545.9				
2889940-2004	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-01-01T01:00:00Z		15.4						
2889940-2004	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2004	2004-12-01T01:00:00Z	6							
2889940-2005	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2005	2005-05-01T02:00:00Z					16.752648999999998			
2889940-2005	gnpis.lot:'661300463'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01YSVNVUw==	661300463	661300463	2005	2005-05-01T02:00:00Z	6							
2890006-2004	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-03-21T01:00:00Z								93.651936882643398
2890006-2004	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-01-01T01:00:00Z						58.03		
2890006-2004	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-12-01T01:00:00Z							139.47	
2890006-2004	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-01-01T01:00:00Z			266.89999999999998					
2890006-2004	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-12-01T01:00:00Z				584.4				
2890006-2004	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-01-01T01:00:00Z		24.152000000000001						
2890006-2004	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2004	2004-12-01T01:00:00Z	6							
2890006-2005	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2005	2005-05-01T02:00:00Z					19.088160999999999			
2890006-2005	gnpis.lot:'661300529'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NRREtYUQ==	661300529	661300529	2005	2005-05-01T02:00:00Z	6							
2889918-2004	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2004	2004-03-21T01:00:00Z								92.818603549309998
2889918-2004	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2004	2004-01-01T01:00:00Z						68.31		
2889918-2004	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2004	2004-12-01T01:00:00Z							145.69999999999999	
2889918-2004	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2004	2004-01-01T01:00:00Z			314.7					
2889918-2004	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2004	2004-12-01T01:00:00Z				610.6				
2889918-2004	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2004	2004-01-01T01:00:00Z		23.733000000000001						
2889918-2004	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2004	2004-12-01T01:00:00Z	6							
2889918-2005	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2005	2005-05-01T02:00:00Z					10.163344			
2889918-2005	gnpis.lot:'661300440'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1RDVFoxSA==	661300440	661300440	2005	2005-05-01T02:00:00Z	6							
2889822-2004	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2004	2004-03-21T01:00:00Z								91.985270215976698
2889822-2004	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2004	2004-01-01T01:00:00Z						58.93		
2889822-2004	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2004	2004-12-01T01:00:00Z							127.7	
2889822-2004	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2004	2004-01-01T01:00:00Z			263.39999999999998					
2889822-2004	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2004	2004-12-01T01:00:00Z				520.1				
2889822-2004	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2004	2004-01-01T01:00:00Z		18.899999999999999						
2889822-2004	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2004	2004-12-01T01:00:00Z	6							
2889822-2005	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2005	2005-05-01T02:00:00Z					13.853284			
2889822-2005	gnpis.lot:'661300335'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RJSDVYVA==	661300335	661300335	2005	2005-05-01T02:00:00Z	6							
2889900-2004	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2004	2004-03-21T01:00:00Z								92.699848037037995
2889900-2004	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2004	2004-01-01T01:00:00Z						50.51		
2889900-2004	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2004	2004-12-01T01:00:00Z							129.11000000000001	
2889900-2004	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2004	2004-01-01T01:00:00Z			240					
2889900-2004	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2004	2004-12-01T01:00:00Z				527.1				
2889900-2004	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2004	2004-01-01T01:00:00Z		13.9						
2889900-2004	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2004	2004-01-01T01:00:00Z	6							
2889900-2005	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2005	2005-05-01T02:00:00Z					11.840480999999999			
2889900-2005	gnpis.lot:'661300419'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0tCRzM2Mw==	661300419	661300419	2005	2005-05-01T02:00:00Z	6							
2889912-2004	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2004	2004-03-21T01:00:00Z								93.485270215976698
2889912-2004	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2004	2004-01-01T01:00:00Z						59.41		
2889912-2004	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2004	2004-12-01T01:00:00Z							139.75	
2889912-2004	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2004	2004-01-01T01:00:00Z			283.2					
2889912-2004	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2004	2004-12-01T01:00:00Z				491				
2889912-2004	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2004	2004-01-01T01:00:00Z		23.567						
2889912-2004	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2004	2004-12-01T01:00:00Z	6							
2889912-2005	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2005	2005-05-01T02:00:00Z					13.439556			
2889912-2005	gnpis.lot:'661300432'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzBORjNPSA==	661300432	661300432	2005	2005-05-01T02:00:00Z	6							
2890040-2004	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2004	2004-03-21T01:00:00Z								89.651936882643398
2890040-2004	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2004	2004-01-01T01:00:00Z						58.36		
2890040-2004	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2004	2004-12-01T01:00:00Z							123.7	
2890040-2004	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2004	2004-01-01T01:00:00Z			269.89999999999998					
2890040-2004	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2004	2004-12-01T01:00:00Z				506.6				
2890040-2004	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2004	2004-01-01T01:00:00Z		25.733000000000001						
2890040-2004	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2004	2004-12-01T01:00:00Z	5							
2890040-2005	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2005	2005-05-01T02:00:00Z					9.9792809999999985			
2890040-2005	gnpis.lot:'661300563'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FQQ1BUOQ==	661300563	661300563	2005	2005-05-01T02:00:00Z	5							
2889750-2004	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-03-21T01:00:00Z								92.318603549309998
2889750-2004	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-01-01T01:00:00Z						63.6		
2889750-2004	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-12-01T01:00:00Z							132.25	
2889750-2004	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-01-01T01:00:00Z			282					
2889750-2004	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-12-01T01:00:00Z				578.79999999999995				
2889750-2004	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-01-01T01:00:00Z		26.233000000000001						
2889750-2004	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2004	2004-12-01T01:00:00Z	6							
2889750-2005	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2005	2005-05-01T02:00:00Z					11.778623999999999			
2889750-2005	gnpis.lot:'661300241'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RaNzc3Qw==	661300241	661300241	2005	2005-05-01T02:00:00Z	6							
2889773-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-03-21T01:00:00Z								91.651936882643398
2889773-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-01T01:00:00Z						55.22		
2889773-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-12-01T01:00:00Z							130.16	
2889773-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-01T01:00:00Z			271.5					
2889773-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-12-01T01:00:00Z				581.29999999999995				
2889773-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-01-01T01:00:00Z		25.9						
2889773-2004	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2004	2004-12-01T01:00:00Z	6							
2889773-2005	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2005	2005-05-01T02:00:00Z					18.464208999999997			
2889773-2005	gnpis.lot:'661300276'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FNWkZXRQ==	661300276	661300276	2005	2005-05-01T02:00:00Z	6							
2889879-2004	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-03-21T01:00:00Z								90.985270215976698
2889879-2004	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z						56.01		
2889879-2004	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-12-01T01:00:00Z							128.05000000000001	
2889879-2004	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z			278.2					
2889879-2004	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-12-01T01:00:00Z				577.9				
2889879-2004	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z		17.317						
2889879-2004	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2004	2004-01-01T01:00:00Z	6							
2889879-2005	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2005	2005-05-01T02:00:00Z					12.334144			
2889879-2005	gnpis.lot:'661300396'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzZCRzlEVw==	661300396	661300396	2005	2005-05-01T02:00:00Z	6							
2889884-2004	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2004	2004-03-21T01:00:00Z								90.818603549309998
2889884-2004	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2004	2004-01-01T01:00:00Z						55.75		
2889884-2004	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2004	2004-12-01T01:00:00Z							135.56	
2889884-2004	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2004	2004-01-01T01:00:00Z			296.5					
2889884-2004	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2004	2004-12-01T01:00:00Z				573.9				
2889884-2004	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2004	2004-01-01T01:00:00Z		17.399999999999999						
2889884-2004	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2004	2004-12-01T01:00:00Z	6							
2889884-2005	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2005	2005-05-01T02:00:00Z					14.318655999999999			
2889884-2005	gnpis.lot:'661300401'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1ZVS1I3NQ==	661300401	661300401	2005	2005-05-01T02:00:00Z	6							
2889934-2004	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2004	2004-03-21T01:00:00Z								91.151936882643398
2889934-2004	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2004	2004-01-01T01:00:00Z						53.65		
2889934-2004	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2004	2004-12-01T01:00:00Z							139.25	
2889934-2004	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2004	2004-01-01T01:00:00Z			252.7					
2889934-2004	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2004	2004-12-01T01:00:00Z				581.5				
2889934-2004	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2004	2004-01-01T01:00:00Z		19.899999999999999						
2889934-2004	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2004	2004-12-01T01:00:00Z	6							
2889934-2005	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2005	2005-05-01T02:00:00Z					12.075625			
2889934-2005	gnpis.lot:'661300457'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0LzdVQUNDSw==	661300457	661300457	2005	2005-05-01T02:00:00Z	6							
2889779-2004	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-03-21T01:00:00Z								94.151936882643398
2889779-2004	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-01-01T01:00:00Z						48.42		
2889779-2004	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-12-01T01:00:00Z							124.19	
2889779-2004	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-01-01T01:00:00Z			260.89999999999998					
2889779-2004	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-12-01T01:00:00Z				546.9				
2889779-2004	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-01-01T01:00:00Z		27.067						
2889779-2004	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2004	2004-01-01T01:00:00Z	6							
2889779-2005	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2005	2005-05-01T02:00:00Z					15.800625			
2889779-2005	gnpis.lot:'661300282'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01MS1k4Vg==	661300282	661300282	2005	2005-05-01T02:00:00Z	6							
2889890-2004	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2004	2004-03-21T01:00:00Z								93.485270215976698
2889890-2004	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2004	2004-01-01T01:00:00Z						54.18		
2889890-2004	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2004	2004-12-01T01:00:00Z							114.45	
2889890-2004	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2004	2004-01-01T01:00:00Z			276.39999999999998					
2889890-2004	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2004	2004-12-01T01:00:00Z				513.4				
2889890-2004	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2004	2004-01-01T01:00:00Z		25.233000000000001						
2889890-2004	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2004	2004-12-01T01:00:00Z	5							
2889890-2005	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2005	2005-05-01T02:00:00Z					9.7468839999999997			
2889890-2005	gnpis.lot:'661300408'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1cwU0pSQg==	661300408	661300408	2005	2005-05-01T02:00:00Z	5							
2889927-2004	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2004	2004-03-21T01:00:00Z								89.985270215976698
2889927-2004	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2004	2004-01-01T01:00:00Z						58.89		
2889927-2004	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2004	2004-12-01T01:00:00Z							160.97999999999999	
2889927-2004	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2004	2004-01-01T01:00:00Z			282.89999999999998					
2889927-2004	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2004	2004-12-01T01:00:00Z				645.29999999999995				
2889927-2004	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2004	2004-01-01T01:00:00Z		30.067						
2889927-2004	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2004	2004-12-01T01:00:00Z	6							
2889927-2005	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2005	2005-05-01T02:00:00Z					13.667809			
2889927-2005	gnpis.lot:'661300449'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L01LOVJaUg==	661300449	661300449	2005	2005-05-01T02:00:00Z	6							
2889928-2004	gnpis.lot:'661300450'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0RQRUZQMw==	661300450	661300450	2004	2004-03-21T01:00:00Z								90.151936882643398
