observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	vr	rb	ht	oid	rj	prec	r	rdt	ps
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA									NA
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA	4,5								
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA				1					
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA		5							
2826472-2007	gnpis.lot:'CF06294'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6Q0YwNjI5NA==	CF06294	CF06294	2007	NA					2				
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA							163,4		
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA								68,8	
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA			77,5						
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA						119,5			
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA									67,4
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA	2,5								
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA				3,5					
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA		7,5							
2826412-2007	gnpis.lot:'RE06130'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1FDU0JGVw==	RE06130	36813	2007	NA					1				
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA							124,8		
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA								52,6	
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA			82,5						
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA						124			
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA									59,6
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA	8								
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA				2					
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA		1							
2826418-2007	gnpis.lot:'RE06139'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0NDSkNOTg==	RE06139	32789	2007	NA					5				
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA							85,6		
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA								78,2	
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA			85						
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA						129			
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA									68,6
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA	6,5								
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA									
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA									
2826477-2007	gnpis.lot:'CF06210'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L0JaR0JIVw==	CF06210	36763	2007	NA									
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA							124		
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA								52,2	
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA			75						
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA						121,5			
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA									63,4
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA	2,5								
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA				1					
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA		8,5							
2826410-2007	gnpis.lot:'EM06303'	NA	NA	Z25waXNfcHVpOnVua25vd246V2hlYXQ6RU0wNjMwMw==	EM06303	EM06303	2007	NA					1				
2826438-2007	gnpis.lot:'Sankara'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VkpXNg==	SANKARA	23878	2007	NA							79,1		
2826438-2007	gnpis.lot:'Sankara'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VkpXNg==	SANKARA	23878	2007	NA								33,3	
2826438-2007	gnpis.lot:'Sankara'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VkpXNg==	SANKARA	23878	2007	NA			77,5						
2826438-2007	gnpis.lot:'Sankara'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VkpXNg==	SANKARA	23878	2007	NA						132			
2826438-2007	gnpis.lot:'Sankara'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VkpXNg==	SANKARA	23878	2007	NA									56,9
2826438-2007	gnpis.lot:'Sankara'	NA	NA	aHR0cHM6Ly9kb2kub3JnLzEwLjE1NDU0L1I1VkpXNg==	SANKARA	23878	2007	NA	2,5								
