observationUnitDbId	observationUnitXref	X	Y	germplasmDbId	germplasmName	accessionNumber	season	observationTimeStamp	solution_air_pressure	solution_name	phenovation_raw_image	solution_volume	2DVIS
P_9341	NA	NA	NA	Zea_VIB_RIL_8W_EP1_89___867	RIL_8W_EP1_89	867	NA	2012-07-01T10:00:00Z			71.90		
P_9341	NA	NA	NA	Zea_VIB_RIL_8W_EP1_89___867	RIL_8W_EP1_89	867	NA	2012-07-01T10:00:00Z	4.72				
P_9341	NA	NA	NA	Zea_VIB_RIL_8W_EP1_89___867	RIL_8W_EP1_89	867	NA	2012-07-01T10:00:00Z		157.44			
P_9341	NA	NA	NA	Zea_VIB_RIL_8W_EP1_89___867	RIL_8W_EP1_89	867	NA	2012-07-01T10:00:00Z				93.42	
P_9342	NA	NA	NA	Zea_VIB_RIL_8W_EP1_94___868	RIL_8W_EP1_94	868	NA	2012-07-01T10:00:00Z			76.24		
P_9342	NA	NA	NA	Zea_VIB_RIL_8W_EP1_94___868	RIL_8W_EP1_94	868	NA	2012-07-01T10:00:00Z	3.41				
P_9342	NA	NA	NA	Zea_VIB_RIL_8W_EP1_94___868	RIL_8W_EP1_94	868	NA	2012-07-01T10:00:00Z		139.23			
P_9342	NA	NA	NA	Zea_VIB_RIL_8W_EP1_94___868	RIL_8W_EP1_94	868	NA	2012-07-01T10:00:00Z				62.28	
P_9343	NA	NA	NA	Zea_VIB_RIL_8W_EP10_10___869	RIL_8W_EP10_10	869	NA	2012-07-01T10:00:00Z			80.53		
P_9343	NA	NA	NA	Zea_VIB_RIL_8W_EP10_10___869	RIL_8W_EP10_10	869	NA	2012-07-01T10:00:00Z	5.10				
P_9343	NA	NA	NA	Zea_VIB_RIL_8W_EP10_10___869	RIL_8W_EP10_10	869	NA	2012-07-01T10:00:00Z		190.45			
P_9343	NA	NA	NA	Zea_VIB_RIL_8W_EP10_10___869	RIL_8W_EP10_10	869	NA	2012-07-01T10:00:00Z				96.92	
P_9344	NA	NA	NA	Zea_VIB_RIL_8W_76RIL8way___178	RIL_8W_76 RIL 8-way 	178	NA	2012-07-01T10:00:00Z			77.52		
P_9344	NA	NA	NA	Zea_VIB_RIL_8W_76RIL8way___178	RIL_8W_76 RIL 8-way 	178	NA	2012-07-01T10:00:00Z	7.78				
P_9344	NA	NA	NA	Zea_VIB_RIL_8W_76RIL8way___178	RIL_8W_76 RIL 8-way 	178	NA	2012-07-01T10:00:00Z		168.53			
P_9344	NA	NA	NA	Zea_VIB_RIL_8W_76RIL8way___178	RIL_8W_76 RIL 8-way 	178	NA	2012-07-01T10:00:00Z				80.16	
P_9345	NA	NA	NA	Zea_VIB_RIL_8W_EP10_17___870	RIL_8W_EP10_17	870	NA	2012-07-01T10:00:00Z			80.56		
P_9345	NA	NA	NA	Zea_VIB_RIL_8W_EP10_17___870	RIL_8W_EP10_17	870	NA	2012-07-01T10:00:00Z	7.35				
P_9345	NA	NA	NA	Zea_VIB_RIL_8W_EP10_17___870	RIL_8W_EP10_17	870	NA	2012-07-01T10:00:00Z		147.75			
P_9345	NA	NA	NA	Zea_VIB_RIL_8W_EP10_17___870	RIL_8W_EP10_17	870	NA	2012-07-01T10:00:00Z				70.65	
P_9346	NA	NA	NA	Zea_VIB_RIL_8W_EP10_18___871	RIL_8W_EP10_18	871	NA	2012-07-01T10:00:00Z			81.88		
P_9346	NA	NA	NA	Zea_VIB_RIL_8W_EP10_18___871	RIL_8W_EP10_18	871	NA	2012-07-01T10:00:00Z	5.73				
P_9346	NA	NA	NA	Zea_VIB_RIL_8W_EP10_18___871	RIL_8W_EP10_18	871	NA	2012-07-01T10:00:00Z		202.44			
P_9346	NA	NA	NA	Zea_VIB_RIL_8W_EP10_18___871	RIL_8W_EP10_18	871	NA	2012-07-01T10:00:00Z				117.62	
P_9347	NA	NA	NA	Zea_VIB_RIL_8W_EP10_21___872	RIL_8W_EP10_21	872	NA	2012-07-01T10:00:00Z			83.57		
P_9347	NA	NA	NA	Zea_VIB_RIL_8W_EP10_21___872	RIL_8W_EP10_21	872	NA	2012-07-01T10:00:00Z	6.35				
P_9347	NA	NA	NA	Zea_VIB_RIL_8W_EP10_21___872	RIL_8W_EP10_21	872	NA	2012-07-01T10:00:00Z		191.92			
P_9347	NA	NA	NA	Zea_VIB_RIL_8W_EP10_21___872	RIL_8W_EP10_21	872	NA	2012-07-01T10:00:00Z				101.86	
P_9348	NA	NA	NA	Zea_VIB_RIL_8W_EP10_29___873	RIL_8W_EP10_29	873	NA	2012-07-01T10:00:00Z			79.63		
P_9348	NA	NA	NA	Zea_VIB_RIL_8W_EP10_29___873	RIL_8W_EP10_29	873	NA	2012-07-01T10:00:00Z	8.78				
P_9348	NA	NA	NA	Zea_VIB_RIL_8W_EP10_29___873	RIL_8W_EP10_29	873	NA	2012-07-01T10:00:00Z		190.71			
P_9348	NA	NA	NA	Zea_VIB_RIL_8W_EP10_29___873	RIL_8W_EP10_29	873	NA	2012-07-01T10:00:00Z				109.89	
P_9349	NA	NA	NA	Zea_VIB_RIL_8W_EP10_36___874	RIL_8W_EP10_36	874	NA	2012-07-01T10:00:00Z			79.54		
P_9349	NA	NA	NA	Zea_VIB_RIL_8W_EP10_36___874	RIL_8W_EP10_36	874	NA	2012-07-01T10:00:00Z	5.99				
P_9349	NA	NA	NA	Zea_VIB_RIL_8W_EP10_36___874	RIL_8W_EP10_36	874	NA	2012-07-01T10:00:00Z		167.46			
P_9349	NA	NA	NA	Zea_VIB_RIL_8W_EP10_36___874	RIL_8W_EP10_36	874	NA	2012-07-01T10:00:00Z				100.45	
P_9350	NA	NA	NA	Zea_VIB_RIL_8W_EP10_37___875	RIL_8W_EP10_37	875	NA	2012-07-01T10:00:00Z			76.85		
P_9350	NA	NA	NA	Zea_VIB_RIL_8W_EP10_37___875	RIL_8W_EP10_37	875	NA	2012-07-01T10:00:00Z	3.38				
P_9350	NA	NA	NA	Zea_VIB_RIL_8W_EP10_37___875	RIL_8W_EP10_37	875	NA	2012-07-01T10:00:00Z		155.55			
P_9350	NA	NA	NA	Zea_VIB_RIL_8W_EP10_37___875	RIL_8W_EP10_37	875	NA	2012-07-01T10:00:00Z				80.40	
P_9351	NA	NA	NA	Zea_VIB_RIL_8W_35RIL8way___140	RIL_8W_35 RIL 8-way 	140	NA	2012-07-01T10:00:00Z			78.58		
P_9351	NA	NA	NA	Zea_VIB_RIL_8W_35RIL8way___140	RIL_8W_35 RIL 8-way 	140	NA	2012-07-01T10:00:00Z	4.11				
P_9351	NA	NA	NA	Zea_VIB_RIL_8W_35RIL8way___140	RIL_8W_35 RIL 8-way 	140	NA	2012-07-01T10:00:00Z		163.90			
P_9351	NA	NA	NA	Zea_VIB_RIL_8W_35RIL8way___140	RIL_8W_35 RIL 8-way 	140	NA	2012-07-01T10:00:00Z				80.56	
P_9352	NA	NA	NA	Zea_VIB_RIL_8W_EP10_41___876	RIL_8W_EP10_41	876	NA	2012-07-01T10:00:00Z			78.96		
P_9352	NA	NA	NA	Zea_VIB_RIL_8W_EP10_41___876	RIL_8W_EP10_41	876	NA	2012-07-01T10:00:00Z	3.34				
P_9352	NA	NA	NA	Zea_VIB_RIL_8W_EP10_41___876	RIL_8W_EP10_41	876	NA	2012-07-01T10:00:00Z		151.58			
P_9352	NA	NA	NA	Zea_VIB_RIL_8W_EP10_41___876	RIL_8W_EP10_41	876	NA	2012-07-01T10:00:00Z				90.71	
P_9353	NA	NA	NA	Zea_VIB_RIL_8W_EP10_43___877	RIL_8W_EP10_43	877	NA	2012-07-01T10:00:00Z			79.62		
P_9353	NA	NA	NA	Zea_VIB_RIL_8W_EP10_43___877	RIL_8W_EP10_43	877	NA	2012-07-01T10:00:00Z	3.34				
P_9353	NA	NA	NA	Zea_VIB_RIL_8W_EP10_43___877	RIL_8W_EP10_43	877	NA	2012-07-01T10:00:00Z		144.08			
P_9353	NA	NA	NA	Zea_VIB_RIL_8W_EP10_43___877	RIL_8W_EP10_43	877	NA	2012-07-01T10:00:00Z				84.10	
P_9354	NA	NA	NA	Zea_VIB_RIL_8W_EP10_47___878	RIL_8W_EP10_47	878	NA	2012-07-01T10:00:00Z			80.82		
P_9354	NA	NA	NA	Zea_VIB_RIL_8W_EP10_47___878	RIL_8W_EP10_47	878	NA	2012-07-01T10:00:00Z	4.05				
P_9354	NA	NA	NA	Zea_VIB_RIL_8W_EP10_47___878	RIL_8W_EP10_47	878	NA	2012-07-01T10:00:00Z		188.95			
P_9354	NA	NA	NA	Zea_VIB_RIL_8W_EP10_47___878	RIL_8W_EP10_47	878	NA	2012-07-01T10:00:00Z				108.60	
P_9355	NA	NA	NA	Zea_VIB_RIL_8W_EP10_5___879	RIL_8W_EP10_5	879	NA	2012-07-01T10:00:00Z			81.30		
P_9355	NA	NA	NA	Zea_VIB_RIL_8W_EP10_5___879	RIL_8W_EP10_5	879	NA	2012-07-01T10:00:00Z	5.61				
P_9355	NA	NA	NA	Zea_VIB_RIL_8W_EP10_5___879	RIL_8W_EP10_5	879	NA	2012-07-01T10:00:00Z		180.81			
P_9355	NA	NA	NA	Zea_VIB_RIL_8W_EP10_5___879	RIL_8W_EP10_5	879	NA	2012-07-01T10:00:00Z				106.59	
P_9356	NA	NA	NA	Zea_VIB_RIL_8W_EP10_8___880	RIL_8W_EP10_8	880	NA	2012-07-01T10:00:00Z			79.67		
P_9356	NA	NA	NA	Zea_VIB_RIL_8W_EP10_8___880	RIL_8W_EP10_8	880	NA	2012-07-01T10:00:00Z	3.54				
P_9356	NA	NA	NA	Zea_VIB_RIL_8W_EP10_8___880	RIL_8W_EP10_8	880	NA	2012-07-01T10:00:00Z		189.50			
P_9356	NA	NA	NA	Zea_VIB_RIL_8W_EP10_8___880	RIL_8W_EP10_8	880	NA	2012-07-01T10:00:00Z				75.16	
P_9357	NA	NA	NA	Zea_VIB_RIL_8W_94RIL8way___195	RIL_8W_94 RIL 8-way 	195	NA	2012-07-01T10:00:00Z			77.26		
P_9357	NA	NA	NA	Zea_VIB_RIL_8W_94RIL8way___195	RIL_8W_94 RIL 8-way 	195	NA	2012-07-01T10:00:00Z	5.89				
P_9357	NA	NA	NA	Zea_VIB_RIL_8W_94RIL8way___195	RIL_8W_94 RIL 8-way 	195	NA	2012-07-01T10:00:00Z		180.48			
P_9357	NA	NA	NA	Zea_VIB_RIL_8W_94RIL8way___195	RIL_8W_94 RIL 8-way 	195	NA	2012-07-01T10:00:00Z				103.27	
P_9358	NA	NA	NA	Zea_VIB_RIL_8W_EP11_21___881	RIL_8W_EP11_21	881	NA	2012-07-01T10:00:00Z			79.30		
P_9358	NA	NA	NA	Zea_VIB_RIL_8W_EP11_21___881	RIL_8W_EP11_21	881	NA	2012-07-01T10:00:00Z	5.41				
P_9358	NA	NA	NA	Zea_VIB_RIL_8W_EP11_21___881	RIL_8W_EP11_21	881	NA	2012-07-01T10:00:00Z		201.69			
P_9358	NA	NA	NA	Zea_VIB_RIL_8W_EP11_21___881	RIL_8W_EP11_21	881	NA	2012-07-01T10:00:00Z				142.15	
P_9359	NA	NA	NA	Zea_VIB_RIL_8W_EP11_3___882	RIL_8W_EP11_3	882	NA	2012-07-01T10:00:00Z			77.87		
P_9359	NA	NA	NA	Zea_VIB_RIL_8W_EP11_3___882	RIL_8W_EP11_3	882	NA	2012-07-01T10:00:00Z	7.88				
P_9359	NA	NA	NA	Zea_VIB_RIL_8W_EP11_3___882	RIL_8W_EP11_3	882	NA	2012-07-01T10:00:00Z		148.19			
P_9359	NA	NA	NA	Zea_VIB_RIL_8W_EP11_3___882	RIL_8W_EP11_3	882	NA	2012-07-01T10:00:00Z				68.23	
P_9360	NA	NA	NA	Zea_VIB_RIL_8W_EP11_30___883	RIL_8W_EP11_30	883	NA	2012-07-01T10:00:00Z			74.91		
P_9360	NA	NA	NA	Zea_VIB_RIL_8W_EP11_30___883	RIL_8W_EP11_30	883	NA	2012-07-01T10:00:00Z	5.69				
P_9360	NA	NA	NA	Zea_VIB_RIL_8W_EP11_30___883	RIL_8W_EP11_30	883	NA	2012-07-01T10:00:00Z		190.80			
P_9360	NA	NA	NA	Zea_VIB_RIL_8W_EP11_30___883	RIL_8W_EP11_30	883	NA	2012-07-01T10:00:00Z				85.48	
P_9361	NA	NA	NA	Zea_VIB_RIL_8W_EP11_32___884	RIL_8W_EP11_32	884	NA	2012-07-01T10:00:00Z			74.47		
P_9361	NA	NA	NA	Zea_VIB_RIL_8W_EP11_32___884	RIL_8W_EP11_32	884	NA	2012-07-01T10:00:00Z	10.11				
P_9361	NA	NA	NA	Zea_VIB_RIL_8W_EP11_32___884	RIL_8W_EP11_32	884	NA	2012-07-01T10:00:00Z		176.27			
P_9361	NA	NA	NA	Zea_VIB_RIL_8W_EP11_32___884	RIL_8W_EP11_32	884	NA	2012-07-01T10:00:00Z				87.77	
P_9362	NA	NA	NA	Zea_VIB_RIL_8W_EP11_39___885	RIL_8W_EP11_39	885	NA	2012-07-01T10:00:00Z			79.27		
P_9362	NA	NA	NA	Zea_VIB_RIL_8W_EP11_39___885	RIL_8W_EP11_39	885	NA	2012-07-01T10:00:00Z	3.24				
P_9362	NA	NA	NA	Zea_VIB_RIL_8W_EP11_39___885	RIL_8W_EP11_39	885	NA	2012-07-01T10:00:00Z		142.02			
P_9362	NA	NA	NA	Zea_VIB_RIL_8W_EP11_39___885	RIL_8W_EP11_39	885	NA	2012-07-01T10:00:00Z				94.59	
P_9363	NA	NA	NA	Zea_VIB_RIL_8W_EP11_4___886	RIL_8W_EP11_4	886	NA	2012-07-01T10:00:00Z			75.69		
P_9363	NA	NA	NA	Zea_VIB_RIL_8W_EP11_4___886	RIL_8W_EP11_4	886	NA	2012-07-01T10:00:00Z	3.39				
P_9363	NA	NA	NA	Zea_VIB_RIL_8W_EP11_4___886	RIL_8W_EP11_4	886	NA	2012-07-01T10:00:00Z		142.79			
P_9363	NA	NA	NA	Zea_VIB_RIL_8W_EP11_4___886	RIL_8W_EP11_4	886	NA	2012-07-01T10:00:00Z				75.46	
P_9364	NA	NA	NA	Zea_VIB_RIL_8W_EP11_49___887	RIL_8W_EP11_49	887	NA	2012-07-01T10:00:00Z			77.47		
P_9364	NA	NA	NA	Zea_VIB_RIL_8W_EP11_49___887	RIL_8W_EP11_49	887	NA	2012-07-01T10:00:00Z	8.67				
P_9364	NA	NA	NA	Zea_VIB_RIL_8W_EP11_49___887	RIL_8W_EP11_49	887	NA	2012-07-01T10:00:00Z		193.91			
P_9364	NA	NA	NA	Zea_VIB_RIL_8W_EP11_49___887	RIL_8W_EP11_49	887	NA	2012-07-01T10:00:00Z				108.88	
P_9365	NA	NA	NA	Zea_VIB_RIL_8W_77RIL8way___181	RIL_8W_77 RIL 8-way 	181	NA	2012-07-01T10:00:00Z			80.73		
P_9365	NA	NA	NA	Zea_VIB_RIL_8W_77RIL8way___181	RIL_8W_77 RIL 8-way 	181	NA	2012-07-01T10:00:00Z	6.20				
P_9365	NA	NA	NA	Zea_VIB_RIL_8W_77RIL8way___181	RIL_8W_77 RIL 8-way 	181	NA	2012-07-01T10:00:00Z		177.91			
P_9365	NA	NA	NA	Zea_VIB_RIL_8W_77RIL8way___181	RIL_8W_77 RIL 8-way 	181	NA	2012-07-01T10:00:00Z				101.32	
P_9366	NA	NA	NA	Zea_VIB_RIL_8W_EP11_55___888	RIL_8W_EP11_55	888	NA	2012-07-01T10:00:00Z			79.10		
P_9366	NA	NA	NA	Zea_VIB_RIL_8W_EP11_55___888	RIL_8W_EP11_55	888	NA	2012-07-01T10:00:00Z	8.11				
P_9366	NA	NA	NA	Zea_VIB_RIL_8W_EP11_55___888	RIL_8W_EP11_55	888	NA	2012-07-01T10:00:00Z		159.77			
P_9366	NA	NA	NA	Zea_VIB_RIL_8W_EP11_55___888	RIL_8W_EP11_55	888	NA	2012-07-01T10:00:00Z				60.95	
P_9367	NA	NA	NA	Zea_VIB_RIL_8W_EP11_61___889	RIL_8W_EP11_61	889	NA	2012-07-01T10:00:00Z			79.32		
P_9367	NA	NA	NA	Zea_VIB_RIL_8W_EP11_61___889	RIL_8W_EP11_61	889	NA	2012-07-01T10:00:00Z	6.98				
P_9367	NA	NA	NA	Zea_VIB_RIL_8W_EP11_61___889	RIL_8W_EP11_61	889	NA	2012-07-01T10:00:00Z		185.47			
P_9367	NA	NA	NA	Zea_VIB_RIL_8W_EP11_61___889	RIL_8W_EP11_61	889	NA	2012-07-01T10:00:00Z				94.08	
P_9368	NA	NA	NA	Zea_VIB_RIL_8W_36RIL8way___137	RIL_8W_36 RIL 8-way 	137	NA	2012-07-01T10:00:00Z			75.52		
P_9368	NA	NA	NA	Zea_VIB_RIL_8W_36RIL8way___137	RIL_8W_36 RIL 8-way 	137	NA	2012-07-01T10:00:00Z	2.95				
P_9368	NA	NA	NA	Zea_VIB_RIL_8W_36RIL8way___137	RIL_8W_36 RIL 8-way 	137	NA	2012-07-01T10:00:00Z		168.39			
P_9368	NA	NA	NA	Zea_VIB_RIL_8W_36RIL8way___137	RIL_8W_36 RIL 8-way 	137	NA	2012-07-01T10:00:00Z				76.65	
P_9369	NA	NA	NA	Zea_VIB_RIL_8W_9RIL8way___115	RIL_8W_9 RIL 8-way 	115	NA	2012-07-01T10:00:00Z			79.35		
P_9369	NA	NA	NA	Zea_VIB_RIL_8W_9RIL8way___115	RIL_8W_9 RIL 8-way 	115	NA	2012-07-01T10:00:00Z	12.64				
P_9369	NA	NA	NA	Zea_VIB_RIL_8W_9RIL8way___115	RIL_8W_9 RIL 8-way 	115	NA	2012-07-01T10:00:00Z		188.41			
P_9369	NA	NA	NA	Zea_VIB_RIL_8W_9RIL8way___115	RIL_8W_9 RIL 8-way 	115	NA	2012-07-01T10:00:00Z				92.18	
P_9370	NA	NA	NA	Zea_VIB_RIL_8W_EP11_7___890	RIL_8W_EP11_7	890	NA	2012-07-01T10:00:00Z			77.84		
P_9370	NA	NA	NA	Zea_VIB_RIL_8W_EP11_7___890	RIL_8W_EP11_7	890	NA	2012-07-01T10:00:00Z	4.09				
P_9370	NA	NA	NA	Zea_VIB_RIL_8W_EP11_7___890	RIL_8W_EP11_7	890	NA	2012-07-01T10:00:00Z		90.49			
P_9370	NA	NA	NA	Zea_VIB_RIL_8W_EP11_7___890	RIL_8W_EP11_7	890	NA	2012-07-01T10:00:00Z				39.89	
P_9371	NA	NA	NA	Zea_VIB_RIL_8W_EP11_71___891	RIL_8W_EP11_71	891	NA	2012-07-01T10:00:00Z			81.80		
P_9371	NA	NA	NA	Zea_VIB_RIL_8W_EP11_71___891	RIL_8W_EP11_71	891	NA	2012-07-01T10:00:00Z	5.96				
P_9371	NA	NA	NA	Zea_VIB_RIL_8W_EP11_71___891	RIL_8W_EP11_71	891	NA	2012-07-01T10:00:00Z		140.39			
P_9371	NA	NA	NA	Zea_VIB_RIL_8W_EP11_71___891	RIL_8W_EP11_71	891	NA	2012-07-01T10:00:00Z				84.53	
P_9372	NA	NA	NA	Zea_VIB_RIL_8W_78RIL8way___179	RIL_8W_78 RIL 8-way 	179	NA	2012-07-01T10:00:00Z			75.90		
P_9372	NA	NA	NA	Zea_VIB_RIL_8W_78RIL8way___179	RIL_8W_78 RIL 8-way 	179	NA	2012-07-01T10:00:00Z	4.33				
P_9372	NA	NA	NA	Zea_VIB_RIL_8W_78RIL8way___179	RIL_8W_78 RIL 8-way 	179	NA	2012-07-01T10:00:00Z		140.95			
P_9372	NA	NA	NA	Zea_VIB_RIL_8W_78RIL8way___179	RIL_8W_78 RIL 8-way 	179	NA	2012-07-01T10:00:00Z				78.37	
P_9373	NA	NA	NA	Zea_VIB_RIL_8W_8RIL8way___107	RIL_8W_8 RIL 8-way 	107	NA	2012-07-01T10:00:00Z			70.49		
P_9373	NA	NA	NA	Zea_VIB_RIL_8W_8RIL8way___107	RIL_8W_8 RIL 8-way 	107	NA	2012-07-01T10:00:00Z	3.67				
P_9373	NA	NA	NA	Zea_VIB_RIL_8W_8RIL8way___107	RIL_8W_8 RIL 8-way 	107	NA	2012-07-01T10:00:00Z		113.37			
P_9373	NA	NA	NA	Zea_VIB_RIL_8W_8RIL8way___107	RIL_8W_8 RIL 8-way 	107	NA	2012-07-01T10:00:00Z				48.79	
P_9374	NA	NA	NA	Zea_VIB_RIL_8W_EP12_104___892	RIL_8W_EP12_104	892	NA	2012-07-01T10:00:00Z			81.48		
P_9374	NA	NA	NA	Zea_VIB_RIL_8W_EP12_104___892	RIL_8W_EP12_104	892	NA	2012-07-01T10:00:00Z	6.02				
P_9374	NA	NA	NA	Zea_VIB_RIL_8W_EP12_104___892	RIL_8W_EP12_104	892	NA	2012-07-01T10:00:00Z		182.73			
P_9374	NA	NA	NA	Zea_VIB_RIL_8W_EP12_104___892	RIL_8W_EP12_104	892	NA	2012-07-01T10:00:00Z				89.81	
P_9375	NA	NA	NA	Zea_VIB_RIL_8W_EP12_117___893	RIL_8W_EP12_117	893	NA	2012-07-01T10:00:00Z			72.46		
P_9375	NA	NA	NA	Zea_VIB_RIL_8W_EP12_117___893	RIL_8W_EP12_117	893	NA	2012-07-01T10:00:00Z	6.94				
P_9375	NA	NA	NA	Zea_VIB_RIL_8W_EP12_117___893	RIL_8W_EP12_117	893	NA	2012-07-01T10:00:00Z		149.18			
P_9375	NA	NA	NA	Zea_VIB_RIL_8W_EP12_117___893	RIL_8W_EP12_117	893	NA	2012-07-01T10:00:00Z				57.26	
P_9376	NA	NA	NA	Zea_VIB_RIL_8W_37RIL8way___141	RIL_8W_37 RIL 8-way 	141	NA	2012-07-01T10:00:00Z			77.56		
P_9376	NA	NA	NA	Zea_VIB_RIL_8W_37RIL8way___141	RIL_8W_37 RIL 8-way 	141	NA	2012-07-01T10:00:00Z	4.72				
P_9376	NA	NA	NA	Zea_VIB_RIL_8W_37RIL8way___141	RIL_8W_37 RIL 8-way 	141	NA	2012-07-01T10:00:00Z		125.05			
P_9376	NA	NA	NA	Zea_VIB_RIL_8W_37RIL8way___141	RIL_8W_37 RIL 8-way 	141	NA	2012-07-01T10:00:00Z				75.78	
P_9377	NA	NA	NA	Zea_VIB_RIL_8W_EP12_25___894	RIL_8W_EP12_25	894	NA	2012-07-01T10:00:00Z			79.74		
P_9377	NA	NA	NA	Zea_VIB_RIL_8W_EP12_25___894	RIL_8W_EP12_25	894	NA	2012-07-01T10:00:00Z	7.21				
P_9377	NA	NA	NA	Zea_VIB_RIL_8W_EP12_25___894	RIL_8W_EP12_25	894	NA	2012-07-01T10:00:00Z		162.99			
P_9377	NA	NA	NA	Zea_VIB_RIL_8W_EP12_25___894	RIL_8W_EP12_25	894	NA	2012-07-01T10:00:00Z				64.42	
P_9378	NA	NA	NA	Zea_VIB_RIL_8W_EP12_34___895	RIL_8W_EP12_34	895	NA	2012-07-01T10:00:00Z			72.52		
P_9378	NA	NA	NA	Zea_VIB_RIL_8W_EP12_34___895	RIL_8W_EP12_34	895	NA	2012-07-01T10:00:00Z	7.18				
P_9378	NA	NA	NA	Zea_VIB_RIL_8W_EP12_34___895	RIL_8W_EP12_34	895	NA	2012-07-01T10:00:00Z		170.79			
P_9378	NA	NA	NA	Zea_VIB_RIL_8W_EP12_34___895	RIL_8W_EP12_34	895	NA	2012-07-01T10:00:00Z				86.06	
P_9379	NA	NA	NA	Zea_VIB_RIL_8W_19RIL8way___129	RIL_8W_19 RIL 8-way 	129	NA	2012-07-01T10:00:00Z			78.24		
P_9379	NA	NA	NA	Zea_VIB_RIL_8W_19RIL8way___129	RIL_8W_19 RIL 8-way 	129	NA	2012-07-01T10:00:00Z	6.63				
P_9379	NA	NA	NA	Zea_VIB_RIL_8W_19RIL8way___129	RIL_8W_19 RIL 8-way 	129	NA	2012-07-01T10:00:00Z		199.42			
P_9379	NA	NA	NA	Zea_VIB_RIL_8W_19RIL8way___129	RIL_8W_19 RIL 8-way 	129	NA	2012-07-01T10:00:00Z				121.59	
P_9380	NA	NA	NA	Zea_VIB_RIL_8W_EP12_37___896	RIL_8W_EP12_37	896	NA	2012-07-01T10:00:00Z			72.18		
P_9380	NA	NA	NA	Zea_VIB_RIL_8W_EP12_37___896	RIL_8W_EP12_37	896	NA	2012-07-01T10:00:00Z	7.68				
P_9380	NA	NA	NA	Zea_VIB_RIL_8W_EP12_37___896	RIL_8W_EP12_37	896	NA	2012-07-01T10:00:00Z		154.17			
P_9380	NA	NA	NA	Zea_VIB_RIL_8W_EP12_37___896	RIL_8W_EP12_37	896	NA	2012-07-01T10:00:00Z				83.39	
P_9381	NA	NA	NA	Zea_VIB_RIL_8W_EP12_39___897	RIL_8W_EP12_39	897	NA	2012-07-01T10:00:00Z			75.17		
P_9381	NA	NA	NA	Zea_VIB_RIL_8W_EP12_39___897	RIL_8W_EP12_39	897	NA	2012-07-01T10:00:00Z	6.03				
P_9381	NA	NA	NA	Zea_VIB_RIL_8W_EP12_39___897	RIL_8W_EP12_39	897	NA	2012-07-01T10:00:00Z		144.44			
P_9381	NA	NA	NA	Zea_VIB_RIL_8W_EP12_39___897	RIL_8W_EP12_39	897	NA	2012-07-01T10:00:00Z				74.14	
P_9382	NA	NA	NA	Zea_VIB_RIL_8W_EP12_40___898	RIL_8W_EP12_40	898	NA	2012-07-01T10:00:00Z			71.16		
P_9382	NA	NA	NA	Zea_VIB_RIL_8W_EP12_40___898	RIL_8W_EP12_40	898	NA	2012-07-01T10:00:00Z	9.48				
P_9382	NA	NA	NA	Zea_VIB_RIL_8W_EP12_40___898	RIL_8W_EP12_40	898	NA	2012-07-01T10:00:00Z		180.61			
P_9382	NA	NA	NA	Zea_VIB_RIL_8W_EP12_40___898	RIL_8W_EP12_40	898	NA	2012-07-01T10:00:00Z				82.13	
P_9383	NA	NA	NA	Zea_VIB_RIL_8W_EP12_41___899	RIL_8W_EP12_41	899	NA	2012-07-01T10:00:00Z			73.78		
P_9383	NA	NA	NA	Zea_VIB_RIL_8W_EP12_41___899	RIL_8W_EP12_41	899	NA	2012-07-01T10:00:00Z	7.94				
P_9383	NA	NA	NA	Zea_VIB_RIL_8W_EP12_41___899	RIL_8W_EP12_41	899	NA	2012-07-01T10:00:00Z		196.92			
P_9383	NA	NA	NA	Zea_VIB_RIL_8W_EP12_41___899	RIL_8W_EP12_41	899	NA	2012-07-01T10:00:00Z				96.65	
P_9384	NA	NA	NA	Zea_VIB_RIL_8W_EP12_48___900	RIL_8W_EP12_48	900	NA	2012-07-01T10:00:00Z			79.98		
P_9384	NA	NA	NA	Zea_VIB_RIL_8W_EP12_48___900	RIL_8W_EP12_48	900	NA	2012-07-01T10:00:00Z	4.69				
P_9384	NA	NA	NA	Zea_VIB_RIL_8W_EP12_48___900	RIL_8W_EP12_48	900	NA	2012-07-01T10:00:00Z		138.07			
P_9384	NA	NA	NA	Zea_VIB_RIL_8W_EP12_48___900	RIL_8W_EP12_48	900	NA	2012-07-01T10:00:00Z				60.08	
P_9385	NA	NA	NA	Zea_VIB_RIL_8W_18RIL8way___117	RIL_8W_18 RIL 8-way 	117	NA	2012-07-01T10:00:00Z			69.24		
P_9385	NA	NA	NA	Zea_VIB_RIL_8W_18RIL8way___117	RIL_8W_18 RIL 8-way 	117	NA	2012-07-01T10:00:00Z	3.30				
P_9385	NA	NA	NA	Zea_VIB_RIL_8W_18RIL8way___117	RIL_8W_18 RIL 8-way 	117	NA	2012-07-01T10:00:00Z		140.40			
P_9385	NA	NA	NA	Zea_VIB_RIL_8W_18RIL8way___117	RIL_8W_18 RIL 8-way 	117	NA	2012-07-01T10:00:00Z				64.08	
P_9386	NA	NA	NA	Zea_VIB_RIL_8W_EP12_84___901	RIL_8W_EP12_84	901	NA	2012-07-01T10:00:00Z			74.57		
